Name,target_CO2_capacity(mmol/g),MW_or_Mn_(g/mol),Organic_Content_on_Adsorbent_Basis_(%),N_Content_on_Adsorbent_Basis_(mmol/g),Amine_2_or_Additive_2_to_Amine_1_Ratio,Additive_3_to_Amine_1_Ratio,OH_to_N_ratio,BET_Surface_Area_of_Solid_Support_(m2g_1),Pore_Volume_of_Solid_Support_(cm3g_1),Average_Pore_Diameters_(nm),Relative_Humidity_(%),CO2_Concentration_(vol%),Flow_Rate_(mL/min),Adsorption_Time_(min),Adsorption_Temperature_(),Amine_Efficiency_(mmol/mmol),Time_to_Half_Saturation_(min),Time_to_90%_Saturation_(min),Desorption_Temperature_(),Weight_Loss_Stability_(%),Capacity_Loss_Stability_(%),Cycle_Number,Heat_of_Adsorption_(kJ/mmol)
MCFTEPA1_1.5_0,4.97,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,30,0.258740385,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.41,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,40,0.281646978,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,6.01,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,50,0.312883242,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.35,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,60,0.226462912,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,3.89,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,70,0.20251511,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.83,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,80,0.147331044,0,0,0,0,0,0,0
MCM-41CTMA+0_0_0,0,285,47,12.40105541,0,0,0,1153,2.82,10.6,0,0.04,0,16,25,0,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.996,600,63,3.350991823,2.9375,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.297225434,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.643,600,74,5.825806035,1.740740741,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.282021061,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.181345076,600,87,8.823135995,1.175,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.247230132,5.55,9.05,90,0,4.6,20,0
MCM-41BPEI1.81_1.52_1,2.021216974,600,94,10.55954164,1,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.191411431,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.95,600,96,11.30386249,0.959183673,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.172507406,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.19,600,87,9.315865093,1.175,0,0,1153,2.82,10.6,24,0.04,0,16,25,0.235082838,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.54,600,87,9.318238957,1.175,0,0,1153,2.82,10.6,34,0.04,0,16,25,0.272583694,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.65,600,87,9.335458764,1.175,0,0,1153,2.82,10.6,44,0.04,0,16,25,0.283863929,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.76,600,87,9.305044634,1.175,0,0,1153,2.82,10.6,54,0.04,0,16,25,0.2966133,0,0,90,0,2,20,0
MCM-41BPEI1.81_1.52_1,2.94,600,87,9.67697871,1.175,0,0,1153,2.82,10.6,64,0.04,0,16,25,0.303813834,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.94,600,87,9.354758018,1.175,0,0,1153,2.82,10.6,73,0.04,0,16,25,0.314278573,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.95,600,87,9.361727901,1.175,0,0,1153,2.82,10.6,83,0.04,0,16,25,0.315112769,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.96,600,87,9.363771764,1.175,0,0,1153,2.82,10.6,88,0.04,0,16,25,0.316111934,0,0,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.79,600,87,2.491313921,0,0,0,1153,2.82,10.6,0,0.04,0,16,25,0.317101748,3.24,5.17,0,0,0,0,0
BHMSBPEI1.81_1.52_1,0.619645733,600,23.05159166,5.51765325,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.112302405,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.170531401,600,41.9942077,9.776826569,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.119725086,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.875523349,600,56.75508945,13.03815802,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.143848797,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.107568438,600,61.39867841,14.1248829,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.149209622,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.36,600,72.35804416,16.54046243,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.142680412,182.4,314.3,110,0,16.7,5,0
BHMSBPEI1.81_1.52_1,2.298872786,600,76.48440121,17.5583197,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.130927835,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.13236715,600,78.87599819,18.11205022,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.117731959,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.806441224,600,83.51945457,19.22730052,0,0,0,447,4.52,40.44742729,0,0.04,100,900,30,0.09395189,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.54,600,72.36,17.16216216,0,0,0,447,4.52,40.44742729,0,0.04,100,900,40,0.148,103.91,274.73,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.54,600,72.36,17.16833891,0,0,0,447,4.52,40.44742729,0,0.04,100,900,60,0.0897,83.69,276.52,0,0,0,0,0
BHMSBPEI1.81_1.52_1,0.440740741,600,23.05159166,5.556999807,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.079312715,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.168760064,600,41.9942077,9.807069745,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.119175258,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.831239936,600,56.75508945,13.07386706,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.140068729,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.330756844,600,61.39867841,14.15380304,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.16467354,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.561030596,600,72.35804416,16.6352657,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.15395189,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.62,600,76.48440121,17.49472235,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.14975945,102.6,297.8,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.454750403,600,78.87599819,18.093525,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.135670103,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.130595813,600,83.51945457,19.18327295,0,0,0,447,4.52,40.44742729,0,0.04,100,900,50,0.111065292,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.36,600,72.35804416,15.27272727,0,0,0,447,4.52,40.44742729,19,0.04,100,900,30,0.22,180,238.2,110,0,1.6,5,0
BHMSBPEI1.81_1.52_1,2.95,600,72.35804416,16.66666667,0,0,0,447,4.52,40.44742729,19,0.04,100,900,40,0.177,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.99,600,72.35804416,14.95,0,0,0,447,4.52,40.44742729,19,0.04,100,900,50,0.2,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.111586314,600,42.18690882,9.786593715,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.113582555,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.868195956,600,56.6893424,13.14535077,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.14211838,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.132192846,600,61.39464376,14.24123811,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.149719626,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.2655521,600,72.23332728,16.71821204,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.135514019,21.35,289.11,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.306376361,600,76.53922923,17.68625924,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.130404984,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.01244168,600,78.88919591,18.23810782,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.110342679,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.938958009,600,83.58401375,19.31736564,0,0,0,447,4.52,40.44742729,0,10,100,900,30,0.100373832,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,1.062597201,600,23.90438247,5.571605707,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.190716511,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.072317263,600,42.07733131,9.8027386,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.211401869,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.199066874,600,56.81175806,13.1687672,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.242928349,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.702566096,600,61.443351,14.22700164,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.260249221,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,4.069984448,600,72.25853304,16.71098756,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.243551402,3.71,161.59,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.988335925,600,78.88919591,18.23206824,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.218753894,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.454898911,600,83.56635836,19.26055142,0,0,0,447,4.52,40.44742729,0,10,100,900,80,0.179376947,0,0,0,0,0,0,0
BHMSBPEI1.81_1.52_1,2.646163911,600,72.23332728,16.53852444,0,0,0,447,4.52,40.44742729,0,10,100,900,40,0.16,8.48,255.21,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.126527349,600,72.23332728,16.71939759,0,0,0,447,4.52,40.44742729,0,10,100,900,50,0.187,3.74,218.74,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.472294617,600,72.23332728,16.69372412,0,0,0,447,4.52,40.44742729,0,10,100,900,60,0.208,5.44,200.97,0,0,0,0,0
BHMSBPEI1.81_1.52_1,3.74572415,600,72.23332728,16.79696928,0,0,0,447,4.52,40.44742729,0,10,100,900,70,0.223,2.74,171.41,0,0,0,0,0
BHMSBPEI1.81_1.52_1,4.073370889,600,72.23332728,16.55841825,0,0,0,447,4.52,40.44742729,0,10,100,900,90,0.246,5.17,56.46,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.41,600,29.8,6.93,0,0,0,234,1.17,17.3,0,10,100,900,25,0.2,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.73,600,37.2,8.66,0,0,0,234,1.17,17.3,0,10,100,900,25,0.2,0,0,110,0,22.5,3,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.95,600,48.1,11.2,0,0,0,234,1.17,17.3,0,10,100,900,25,0.17,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.03,600,29.8,6.93,0,0,0,234,1.17,17.3,0,0.04,100,900,25,0.15,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.33,600,37.2,8.66,0,0,0,234,1.17,17.3,0,0.04,100,900,25,0.15,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.74,600,48.1,11.2,0,0,0,234,1.17,17.3,0,0.04,100,900,25,0.16,0,0,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.85,600,24.8,5.76,0,0,0,841,1.08,6.8,0,10,100,900,25,0.06,0,0,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.62,600,39.9,9.23,0,0,0,841,1.08,6.8,0,10,100,900,25,0.06,0,0,110,0,20.7,3,0
SBA-15BPEI1.81_1.52_1,0.32,600,24.8,5.76,0,0,0,841,1.08,6.8,0,0.04,100,900,25,0.11,0,0,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.05,600,39.9,9.23,0,0,0,841,1.08,6.8,0,0.04,100,900,25,0.11,0,0,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.638286226,1020,24,5.321114332,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.119953488,1.15,11.78,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.975677526,1020,29,6.973758916,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.139906977,0,0,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,1.229903566,1020,37,8.790866576,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.139906977,2.87,131,120,0,16,5,99
SBA-15BPEI1.29_1.29_1,1.227138582,1020,41,9.449670314,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.129860465,0,0,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,1.108272436,1020,48,11.09821024,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.099860465,6.9,145,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.141724942,1020,24,5.51920708,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.025678497,8.04,61.2,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.345687646,1020,29,6.682178462,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.051732777,0,0,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.834032634,1020,37,8.613661744,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.096826722,14.8,206.2,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,0.917948718,1020,41,9.492604402,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.096701461,0,0,0,0,0,0,0
SBA-15BPEI1.29_1.29_1,1.0997669,1020,48,11.14188547,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.098705637,17.5,255.7,0,0,0,0,0
SBA-15PPG0.1_1_0,0.28617649,306,20,5.518201375,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.051860465,0,0,0,0,0,0,0
SBA-15PPG0.1_1_0,0.49405681,306,28,7.736505036,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.063860465,1.56,12.85,0,0,0,0,0
SBA-15PPG0.1_1_0,0.922507294,306,38,10.49968598,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.087860465,1.56,33.16,0,0,0,0,0
SBA-15PPG0.1_1_0,1.032016116,306,41,11.49059891,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.089813953,0,0,0,0,0,0,0
SBA-15PPG0.1_1_0,1.191036669,306,50,14.72529522,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.080883721,1.56,37.15,120,0,56,5,70
SBA-15PPG0.1_1_0,1.191036669,306,50,14.72529522,0,0,0,816,0.76,3.725490196,0,10,0,360,30,0.080883721,1.56,37.15,100,0,18.4,5,70
SBA-15PPG0.1_1_0,0.063636364,306,20,5.404577692,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.01177453,0,0,0,0,0,0,0
SBA-15PPG0.1_1_0,0.26993007,306,28,7.779573014,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.034697286,8.53,46.3,0,0,0,0,0
SBA-15PPG0.1_1_0,0.507692308,306,38,10.63799717,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.047724426,14.4,169.3,0,0,0,0,0
SBA-15PPG0.1_1_0,0.565967366,306,41,11.38112377,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.049728601,0,0,0,0,0,0,0
SBA-15PPG0.1_1_0,0.623076923,306,50,14.25281023,0,0,0,816,0.76,3.725490196,0,0.04,0,360,30,0.043716075,14.4,236.7,0,0,0,0,0
SBA-15LPPI1_0.2_0,0.063399956,700,8,0.888888889,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.037022162,0,0,0,0,0,0,0
SBA-15LPPI1_0.2_0,0.094301426,700,16,1.833333333,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.030644083,0,0,0,0,0,0,0
SBA-15LPPI1_0.2_0,0.241234956,700,25,3.222222222,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.070458102,0,0,0,0,0,0,0
SBA-15LPPI1_0.2_0,0.689105395,700,33,4.888888889,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.11612401,0,0,0,0,0,0,0
SBA-15LPPI1_0.2_0,1.208454056,700,43,7.333333333,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.157998751,28.74,210,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.071563326,1000,9,0.944444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,35,0.043117951,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.120752742,1000,16,1.944444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.04072723,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.348956258,1000,25,3.222222222,0,0,0,890,1.01,4.539325843,0,10,0,1080,35,0.078667966,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.711522571,1000,34,5,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.117994469,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,1.536863602,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,25,0.203466872,0,0,0,0,0,0,105
SBA-15LPPI1_0.1_0,1.12,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,25,0.147072419,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,1.8,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,35,0.237904468,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,1.26,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.16408833,28.74,167.63,110,0,13.63,50,0
SBA-15LPPI1_0.1_0,1.93,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,45,0.253389831,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.42,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,45,0.057164869,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,2.11,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,55,0.276040062,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0.15,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,55,0.021802773,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,2.02,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,65,0.26587057,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,65,0,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,1.8,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,75,0.237904468,0,0,0,0,0,0,0
SBA-15LPPI1_0.1_0,0,1000,44,7.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,75,0,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.069663928,6700,12,1.277777778,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.029731719,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.184093742,6700,22,2.666666667,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.046321105,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.48961393,6700,30,4.166666667,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.091291166,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.88900812,6700,40,6.555555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.124725412,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.363124873,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,25,0.144124816,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.847704742,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,25,0.106597385,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.546098679,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,35,0.17594288,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.207324877,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.1,38.92,383.23,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.90241609,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,45,0.199,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.80918394,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,45,0.042,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.90241609,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,55,0.242620455,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0.370046806,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,55,0.021,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,2.1239,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,65,0.267888143,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,65,0,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,1.994866,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,10,0,1080,75,0.252680911,0,0,0,0,0,0,0
SBA-15LPPI1_0.02_0,0,6700,49,9.444444444,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,75,0,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.057373705,36000,10,1.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.02974301,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.137264905,36000,20,2.5,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.037884561,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.377687327,36000,28,3.888888889,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.074416102,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.768754119,36000,37,5.777777778,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.116551962,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,1.240500503,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,25,0.172078011,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.925837335,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,25,0.108148885,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,1.515379577,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,35,0.194409637,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,1.072567463,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,35,0.1,38.92,383.23,0,0,0,0,0
SBA-15LPPI1_0.003_0,1.71401482,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,45,0.218319411,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.37407277,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,45,0.047472193,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,2.083197933,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,55,0.236590088,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0.189482443,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,55,0.021983471,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,2.297884509,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,65,0.268394599,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,65,0,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,2.17348668,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,10,0,1080,75,0.249898359,0,0,0,0,0,0,0
SBA-15LPPI1_0.003_0,0,36000,45,8.055555556,0,0,0,890,1.01,4.539325843,0,0.04,0,1080,75,0,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.100172122,1813,26,2.442,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.041368398,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.400864322,1813,26,2.442,0,0,0,700,0.96,3.52,0,10,0,300,35,0.165541176,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.205952706,1813,31,2.967,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.070499407,1.13,103.16,0,0,0,0,0
SBA-15PGA1_0_0,0.602623116,1813,31,2.967,0,0,0,700,0.96,3.52,0,10,0,300,35,0.204423082,6.8,157.48,0,0,0,0,0
SBA-15PGA1_0_0,0.391212954,1813,41,4.189,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.093262287,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.632100503,1813,41,4.189,0,0,0,700,0.96,3.52,0,10,0,300,35,0.15095638,0,0,90,0.29,19.9,20,0
SBA-15PGA1_0_0,0.047766526,3974,24,2.052,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.030239867,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.105507113,3974,29,2.911,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.036144198,1.13,152.023,0,0,0,0,0
SBA-15PGA1_0_0,0.582271357,3974,29,2.911,0,0,0,700,0.96,3.52,0,10,0,300,35,0.198156581,4.08,122.11,0,0,0,0,0
SBA-15PGA1_0_0,0.399763785,3974,36,3.712,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.106674525,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.55,3974,36,3.712,0,0,0,700,0.96,3.52,0,10,0,300,35,0.214474026,0,0,90,0.12,10.7,20,0
SBA-15PGA1_0_0,0.309833266,3974,49,5.7273,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.052987184,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.402361809,3974,49,5.7273,0,0,0,700,0.96,3.52,0,10,0,300,35,0.068593412,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.148334947,6493,25,2.7,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.055732612,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.46,6493,25,2.7,0,0,0,700,0.96,3.52,0,10,0,300,35,0.189974686,0,0,0,0,0,0,0
SBA-15PGA1_0_0,0.400936209,6493,33,3.618,0,0,0,700,0.96,3.52,0,0.04,0,300,35,0.108850323,1.13,97.325,0,0,0,0,0
SBA-15PGA1_0_0,0.66,6493,33,3.618,0,0,0,700,0.96,3.52,0,10,0,300,35,0.238528881,11.7347,130.95,0,0,0,0,0
